artist_id,name,type,album_name,descripcion,album_year,album_format,album_id,uri,albums,album_format_2,gender
16,Christian Smith,artist,Green Mamba EP,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",1998,varios,717652,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,BassFunk,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",1998,varios,128860,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Mondial,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",1999,varios,378129,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Tronic 12.5,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",1999,varios,822097,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Millennium Masters Mix Vol.II,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2000,CD,2169322,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,CD,"house, techno"
16,Christian Smith,artist,Christian Smith,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2000,CD,29262988,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,CD,"house, techno"
16,Christian Smith,artist,Highrider,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2000,varios,45113,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Punani,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2000,varios,205996,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Mojito,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2000,varios,181628,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,R United,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2001,varios,71234,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Tronic Treatment,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2001,varios,37993,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Live @ Womb 01: The Sound Of Tronic Treatment,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2003,CD,171007,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,CD,"house, techno"
16,Christian Smith,artist,Essential Underground Vol. 07 - EU07: New York City/London,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2003,CD,209981,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,CD,"house, techno"
16,Christian Smith,artist,Dirty Bass,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2003,varios,71237,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Ekspozicija 05. Tronic Treatment,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2006,CD,875607,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,CD,"house, techno"
16,Christian Smith,artist,Finca Dofi,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2007,"12""",939186,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,Vinyl,"house, techno"
16,Christian Smith,artist,For Your Ears Only,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2008,CD,1747432,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,CD,"house, techno"
16,Christian Smith,artist,Flyertalk / Friendly Skies,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2008,varios,136299,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Elixir,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2009,"12""",1950966,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,Vinyl,"house, techno"
16,Christian Smith,artist,Platform,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2009,varios,308230,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Air Miles,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2009,varios,290331,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Indecent Exposure,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2009,varios,1730655,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Almaviva / Cinnamon,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2010,"2xFile, MP3, 320",2159051,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,,"house, techno"
16,Christian Smith,artist,Beluga,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2010,"12""",2193228,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,Vinyl,"house, techno"
16,Christian Smith,artist,Break It Down,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2010,"12""",2244235,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,Vinyl,"house, techno"
16,Christian Smith,artist,Director's Cut,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2010,CD,2249572,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,CD,"house, techno"
16,Christian Smith,artist,Raveline Mix Sessions 020,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2010,"File, MP3, Comp, Ltd, Mixed, 320",2278240,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,,"house, techno"
16,Christian Smith,artist,Opus One,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2010,"12""",2434624,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,Vinyl,"house, techno"
16,Christian Smith,artist,The Price Of Freedom EP,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2010,"2xFile, MP3, EP, 320",4295350,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,,"house, techno"
16,Christian Smith,artist,Fidelidade,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2010,"File, MP3, 320",15238972,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,,"house, techno"
16,Christian Smith,artist,Automatic,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2010,varios,290330,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,I Wanna Step Away,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2010,varios,1730695,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Clash Of Stars #01,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2010,varios,385817,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Keep On,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2011,"12""",2847020,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,Vinyl,"house, techno"
16,Christian Smith,artist,Cabecudas EP,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2011,"12"", EP",3005903,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,Vinyl,"house, techno"
16,Christian Smith,artist,Pitanga,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2011,varios,378712,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Mothership / Red Alert,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2012,"12""",3580499,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,Vinyl,"house, techno"
16,Christian Smith,artist,Carambola EP,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2012,"2xFile, MP3, EP, 320",3625755,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,,"house, techno"
16,Christian Smith,artist,My Love Is Systematic Vol. 5,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2012,"File, MP3, Mixed, 320 + 16xFile, MP3, Comp, 320",14576860,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,,"house, techno"
16,Christian Smith,artist,Get It Done,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2012,varios,497294,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,NYC,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2012,varios,426154,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,House This House,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2012,varios,458730,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,undefined,"house, techno"
16,Christian Smith,artist,Tronic 100,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2013,"2xFile, MP3, 320",4295339,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,,"house, techno"
16,Christian Smith,artist,Omakase,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2013,"12"", Red",4484974,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,Vinyl,"house, techno"
16,Christian Smith,artist,Omakase,"tech-house and funky techno dj & producer.
born in sweden, christian spent much of his youth and early adult life in germany and america.
in 2009 christian relocated to sao paulo, brazil.
as of 2016, he was living in mallorca, spain.
started his house & techno label [l=tronic] label in 1994, then restarted it in 2009, after a two-year hiatus.
",2013,"12"", Blu",4484987,https://www.discogs.com/artist/16-Christian-Smith,https://api.discogs.com/artists/16/releases,Vinyl,"house, techno"
17,John Selway,artist,Keep On Climbin',"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1994,varios,201768,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,undefined,"funk, pop, electronic, techno"
17,John Selway,artist,Untitled,"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1995,varios,125457,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,undefined,"funk, pop, electronic, techno"
17,John Selway,artist,Real,"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1996,varios,720084,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,undefined,"funk, pop, electronic, techno"
17,John Selway,artist,Mind Abduction,"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1997,"Cass, Mixed",3884101,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,Cassette,"funk, pop, electronic, techno"
17,John Selway,artist,Untitled,"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1997,varios,446768,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,undefined,"funk, pop, electronic, techno"
17,John Selway,artist,Rock Them Out / Little Happy Guy Saves Mankind,"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1997,varios,210393,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,undefined,"funk, pop, electronic, techno"
17,John Selway,artist,In The Mix Electro,"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1998,CD,373724,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,CD,"funk, pop, electronic, techno"
17,John Selway,artist,Everybody Dance,"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1998,varios,353392,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,undefined,"funk, pop, electronic, techno"
17,John Selway,artist,Slide Into Your Space,"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1998,varios,61737,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,undefined,"funk, pop, electronic, techno"
17,John Selway,artist,Zoids Vol. 2,"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1998,varios,145845,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,undefined,"funk, pop, electronic, techno"
17,John Selway,artist,Versions,"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1999,varios,1216541,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,undefined,"funk, pop, electronic, techno"
17,John Selway,artist,Supernatural / Beyond Comprehension,"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1999,varios,1323564,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,undefined,"funk, pop, electronic, techno"
17,John Selway,artist,New People,"from the early 90s to the present, selway has built a high quality catalog of productions, both on his own and as a collaborator in various artist and label projects. from his first electronic band chaotic sound matrix, to his major contributions to the early productions of deep dish; from his first success in the techno world as part of the seminal new york duo disintegrator to the most successful of his collaborations, smith & selway, and his deep and minimal techno label csm; from the intelligent electro-funk of synapse and [l=serotonin], the electro and synth-pop of memory boy to the wild improvisational eclecticism of the rancho relaxo allstars, selway has created and helped to create one of the most stylistically wide ranging bodies of work in the world of electronic dance music.",1999,varios,1433695,https://www.discogs.com/artist/17-John-Selway,https://api.discogs.com/artists/17/releases,undefined,"funk, pop, electronic, techno"
