artist_id,name,type,album_name,gender,album_year,album_id,album_format,album_format_2
21,Faze Action,artist,Kariba,jazz,1998,83017,varios,undefined
21,Faze Action,artist,Through The Skies,jazz,1998,116041,varios,undefined
21,Faze Action,artist,Got To Find A Way,jazz,1999,104973,varios,undefined
21,Faze Action,artist,Moving Cities,jazz,1999,104980,varios,undefined
21,Faze Action,artist,Moving Cities,jazz,1999,104982,varios,undefined
21,Faze Action,artist,Samba,jazz,1999,104984,varios,undefined
21,Faze Action,artist,Abstract Funk Theory,jazz,2001,104972,varios,undefined
21,Faze Action,artist,Pure Braziliance,jazz,2001,1030639,varios,undefined
21,Faze Action,artist,Remix Showreel,jazz,2002,9478426,CD,CD
21,Faze Action,artist,We Don't Know How,jazz,2004,104985,varios,undefined
21,Faze Action,artist,Broad Souls,jazz,2004,325208,varios,undefined
21,Faze Action,artist,Kariba (2005) / Essence Of Life,jazz,2005,487009,CD,CD
21,Faze Action,artist,Flim Flam / In The Trees,jazz,2005,786116,varios,undefined
21,Faze Action,artist,Waiting Is Over,jazz,2005,1836286,varios,undefined
21,Faze Action,artist,Later,jazz,2006,765954,CD,CD
21,Faze Action,artist,Keep It Coming,jazz,2006,862162,"12"", Promo, W/Lbl",
21,Faze Action,artist,Disco Warrior,jazz,2007,499073,varios,undefined
21,Faze Action,artist,Stratus Energy,jazz,2007,1251231,varios,undefined
21,Faze Action,artist,Spark / Hypnotic,jazz,2008,948861,varios,undefined
21,Faze Action,artist,Original Disco Motion,jazz,2008,215328,varios,undefined
21,Faze Action,artist,Good Lovin',jazz,2009,3423829,varios,undefined
21,Faze Action,artist,I Wanna Dancer,jazz,2009,588094,varios,undefined
21,Faze Action,artist,Stratus Energy,jazz,2009,1311604,varios,undefined
21,Faze Action,artist,Remixed,jazz,2010,2502164,"5xFile, MP3, 320",
21,Faze Action,artist,deepbeep50,jazz,2010,3673517,"File, MP3, Mixed",
21,Faze Action,artist,Tattoo Man,jazz,2010,366905,varios,undefined
21,Faze Action,artist,Freak For Your Love,jazz,2012,3606119,"12""",Vinyl
21,Faze Action,artist,Prisoner Of Your Love,jazz,2014,6046211,"12""",Vinyl
21,Faze Action,artist,Body Of One EP1,jazz,2014,6703370,CD,CD
21,Faze Action,artist,Body Of One,jazz,2014,706584,varios,undefined
21,Faze Action,artist,To The Sunset & Beyond Vol. 1,jazz,2015,7674094,"16xFile, WAV, Comp",
21,Faze Action,artist,Remixes #1,jazz,2015,865694,varios,undefined
21,Faze Action,artist,Mangwana,jazz,2016,8440418,"12""",Vinyl
21,Faze Action,artist,To The Sunset & Beyond Vol 2,jazz,2016,22745825,"15xFile, ALAC, Comp",
21,Faze Action,artist,Vamos Pintar (Let's Paint),jazz,2017,1276590,varios,undefined
21,Faze Action,artist,Under The Influence Volume Six (A Collection Of Rare Soul & Disco),jazz,2018,1371682,varios,undefined
21,Faze Action,artist,Kubatana,jazz,2019,13746832,"12""",Vinyl
21,Faze Action,artist,Sununguka,jazz,2020,15162397,"12""",Vinyl
21,Faze Action,artist,The Balearic Sounds Of FAR (A Journey Through The Sunshine Sounds Of Faze Action Records),jazz,2021,2499766,varios,undefined
21,Faze Action,artist,Paradise,jazz,2022,23707193,"12""",Vinyl
21,Faze Action,artist,Maswera,jazz,2022,25472773,"12""",Vinyl
21,Faze Action,artist,Fantasy,jazz,2023,27917436,"7""",Vinyl
21,Faze Action,artist,The Balearic Sounds Of FAR Vol.2 (A Further Journey Through The Sunshine Sounds Of Faze Action Records),jazz,2023,3191421,varios,undefined
21,Faze Action,artist,Faze Action,jazz,2023,2791956,CD,CD
21,Faze Action,artist,Guts! Remix,jazz,1996,321872,"12""",Vinyl
22,DATacide,artist,The Extasy Of Communication,"trance, ambient, jazz, electronic, techno",1993,61081,"12"", Maxi",Vinyl
22,DATacide,artist,Datacide,"trance, ambient, jazz, electronic, techno",1993,1800425,varios,undefined
22,DATacide,artist,Datacide,"trance, ambient, jazz, electronic, techno",1993,1901649,varios,undefined
22,DATacide,artist,Datacide II,"trance, ambient, jazz, electronic, techno",1994,269525,varios,undefined
22,DATacide,artist,Flowerhead,"trance, ambient, jazz, electronic, techno",1995,169944,varios,undefined
22,DATacide,artist,Ondas,"trance, ambient, jazz, electronic, techno",1996,80265,varios,undefined
22,DATacide,artist,V1,"trance, ambient, jazz, electronic, techno",1992,30144,CD,CD
22,DATacide,artist,Pod Versus Trigger - Battle Of The Labels,"trance, ambient, jazz, electronic, techno",1993,151516,CD,CD
22,DATacide,artist,Delirium 301,"trance, ambient, jazz, electronic, techno",1993,499020,CD,CD
22,DATacide,artist,Pod Communication Presents Atom Heart (The Techno Evolution Continues),"trance, ambient, jazz, electronic, techno",1993,718917,varios,undefined
22,DATacide,artist,FAX Compilation,"trance, ambient, jazz, electronic, techno",1994,109575,CD,CD
22,DATacide,artist,PS Collectors Box,"trance, ambient, jazz, electronic, techno",1994,780783,"20x12"" + Box, Ltd, Num",Vinyl
22,DATacide,artist,Real Intelligence,"trance, ambient, jazz, electronic, techno",1995,135330,varios,undefined
22,DATacide,artist,The Ambient Cookbook,"trance, ambient, jazz, electronic, techno",1995,43086,varios,undefined
22,DATacide,artist,Real Intelligence II,"trance, ambient, jazz, electronic, techno",1996,49672,CD,CD
22,DATacide,artist,The Frankfurt Hardtrance History,"trance, ambient, jazz, electronic, techno",1996,209790,CD,CD
22,DATacide,artist,Synthetic Pleåsures Volume Two,"trance, ambient, jazz, electronic, techno",1997,190184,CD,CD
22,DATacide,artist,Modulations: Cinema For The Ear,"trance, ambient, jazz, electronic, techno",1998,21892,varios,undefined
22,DATacide,artist,Replicant Rumba Rockers (A Rather Interesting Mix),"trance, ambient, jazz, electronic, techno",2002,135316,varios,undefined
22,DATacide,artist,Uwe Schmidt Special,"trance, ambient, jazz, electronic, techno",2006,4001541,"File, MP3, Mixed, 160",
22,DATacide,artist,Dronecast 071,"trance, ambient, jazz, electronic, techno",2013,4969735,"File, MP3, Mixed, 320",
22,DATacide,artist,Sad Rave Volume 1,"trance, ambient, jazz, electronic, techno",2017,10846164,CD,CD
22,DATacide,artist,Global Thunder,"trance, ambient, jazz, electronic, techno",2017,7254597,CD,CD
23,Alex Hi-Fi,vendor,Satisfy,no description,1998,78666,"12""",Vinyl
23,Alex Hi-Fi,vendor,Axe Nightguide - The Ultimate Sound Of Nightlife,no description,1999,353179,CD,CD
23,Alex Hi-Fi,vendor,Sunshine & Happiness,no description,1999,138348,varios,undefined
23,Alex Hi-Fi,vendor,K Mart Shopping,no description,1999,405684,varios,undefined
23,Alex Hi-Fi,artist,Profound Sounds Vol. 1,"house, ambient, techno",1999,66526,varios,undefined
23,Alex Hi-Fi,vendor,Stay With Me,no description,2009,511048,varios,undefined
23,Alex Hi-Fi,vendor,Dance It Down,no description,2009,1621836,varios,undefined
23,Alex Hi-Fi,vendor,Lupin Theme (Enjoy Yourself),no description,2009,1705912,varios,undefined
23,Alex Hi-Fi,vendor,Filtered Club,no description,1999,443517,CD,CD
23,Alex Hi-Fi,vendor,Stay With Me,no description,1999,511048,varios,undefined
23,Alex Hi-Fi,vendor,Sunshine & Happiness,no description,1999,138348,varios,undefined
23,Alex Hi-Fi,vendor,I Don't Want To Go To Heaven,no description,2000,2118041,"12""",Vinyl
23,Alex Hi-Fi,vendor,Balcanio,no description,2000,395395,varios,undefined
23,Alex Hi-Fi,vendor,Dum Dum / Stay With Me,no description,2000,2118008,"12""",Vinyl
23,Alex Hi-Fi,vendor,Lupin Theme (Enjoy Yourself),no description,2000,1705912,varios,undefined
23,Alex Hi-Fi,vendor,Sunshine & Happiness,no description,1999,138348,varios,undefined
23,Alex Hi-Fi,vendor,I Don't Want To Go To Heaven,no description,2000,2118041,"12""",Vinyl
23,Alex Hi-Fi,vendor,Balcanio,no description,2000,395395,varios,undefined
23,Alex Hi-Fi,vendor,Lupin Theme (Enjoy Yourself),no description,2000,1705912,varios,undefined
23,Alex Hi-Fi,artist,Profound Sounds Vol. 1,"house, ambient, techno",1999,66526,varios,undefined
24,Atom Heart,artist,Whitehouse,electronic,1991,19270,varios,undefined
24,Atom Heart,artist,V1,electronic,1992,30144,CD,CD
24,Atom Heart,artist,Mother,electronic,1992,86766,varios,undefined
24,Atom Heart,artist,Globescanner,electronic,1993,19353,"12""",Vinyl
24,Atom Heart,artist,Pod Communication Presents Atom Heart (The Techno Evolution Continues),electronic,1993,718917,varios,undefined
24,Atom Heart,artist, Datacide ,electronic,1993,1901649,varios,undefined
24,Atom Heart,artist,Pure Function,electronic,1993,1371324,varios,undefined
24,Atom Heart,artist,Elektroniikkaa 1&2 / Electronique,electronic,1993,40149,varios,undefined
24,Atom Heart,artist,Baud / XXX,electronic,1993,291126,varios,undefined
24,Atom Heart,artist,Larger Than Life,electronic,1993,6565,varios,undefined
24,Atom Heart,artist,Subsequence 4,electronic,1993,865706,varios,undefined
24,Atom Heart,artist,Live At Sel i/s/c,electronic,1994,1160774,varios,undefined
24,Atom Heart,artist,Morphogenetic Fields,electronic,1994,86760,varios,undefined
24,Atom Heart,artist,Milagro EP,electronic,1994,86765,varios,undefined
24,Atom Heart,artist,Untitled,electronic,1994,17683,varios,undefined
24,Atom Heart,artist,Orange [Monochrome Stills],electronic,1994,328068,varios,undefined
24,Atom Heart,artist,b² (Atom Heart Live Berlin / Barcelona),electronic,1995,1161146,varios,undefined
24,Atom Heart,artist,Apart,electronic,1996,86764,varios,undefined
24,Atom Heart,artist,Shellglove,electronic,1996,2302903,varios,undefined
24,Atom Heart,artist,Micropossessed,electronic,1997,283931,varios,undefined
24,Atom Heart,artist,Second Nature,electronic,1999,146316,varios,undefined
24,Atom Heart,artist,Volume 1 (The Singles 1991-2000),electronic,2007,1025699,CD,CD
24,Atom Heart,artist,Volume 1 - The Singles 1991-2000 (Additional Tracks - Online Only),electronic,2007,3526987,"18xFile, MP3, Comp, 320",
24,Atom Heart,artist,Atom™: Mole C,electronic,2009,2303779,varios,undefined
24,Atom Heart,artist,Volume 2 (The Solicited Tracks 1996-2006),electronic,2010,2456267,CD,CD
24,Atom Heart,artist,Datacide II,electronic,2010,269525,varios,undefined
24,Atom Heart,artist,PICTURE / DISK EDITION 4 ,electronic,2017,10005795,"7"", S/Sided, Single, Dlx, Num, Pic, RM, S/Edition",Vinyl
24,Atom Heart,artist,The Singles 1993/94,electronic,2019,20271589,"18xFile, FLAC, Comp, RM",
24,Atom Heart,artist,Trax,electronic,1992,128685,varios,undefined
24,Atom Heart,artist,Snap Your Fingers Break Your Back (The Remix EP),electronic,1993,37496,varios,undefined
24,Atom Heart,artist,Whose Fist Is This Anyway?,electronic,1994,2268893,CD,CD
24,Atom Heart,artist,Insanity,electronic,1994,3069806,varios,undefined
24,Atom Heart,artist,Andromeda (The Updates),electronic,1994,235491,varios,undefined
24,Atom Heart,artist,Sieg Über Die Sonne Decomposed,electronic,1995,86714,varios,undefined
24,Atom Heart,artist,;Modern.XX.) V.2,electronic,1996,492742,"12""",Vinyl
24,Atom Heart,artist,Modern,electronic,1996,504881,varios,undefined
24,Atom Heart,artist,Arcane,electronic,1996,35193,varios,undefined
24,Atom Heart,artist,Machine,electronic,1997,164665,"12""",Vinyl
24,Atom Heart,artist,Oscillations (Remixes),electronic,1997,13365,varios,undefined
24,Atom Heart,artist,1 Infinite Remixe,electronic,1997,86718,varios,undefined
24,Atom Heart,artist,The Ballad,electronic,1998,147502,CD,CD
24,Atom Heart,artist,La Pollera Colorá,electronic,1998,11953899,CD,CD
24,Atom Heart,artist,The Human Germ,electronic,1998,1767879,varios,undefined
24,Atom Heart,artist,Springer,electronic,1998,2163679,varios,undefined
24,Atom Heart,artist,"I Snog, Therefore I Am...",electronic,1999,21053,varios,undefined
24,Atom Heart,artist,Take Me Away,electronic,2000,344336,varios,undefined
24,Atom Heart,artist,Musikexpress 50 - Force Inc. Music Works,electronic,2001,249638,CD,CD
24,Atom Heart,artist,Trace Of Red Curb,electronic,2001,51060,varios,undefined
24,Atom Heart,artist,re*Pink - Bonnie Pink Remix*es,electronic,2002,623099,CD,CD
24,Atom Heart,artist,Houndog,electronic,2004,1624401,"12"", EP",Vinyl
25,Tetsu Inoue,vendor,Untitled,no description,1992,2163715,varios,undefined
25,Tetsu Inoue,artist, Datacide ,electronic,1993,1901649,varios,undefined
25,Tetsu Inoue,vendor,Cymatic Scan,no description,1995,146313,varios,undefined
25,Tetsu Inoue,vendor,Slow And Low,no description,1995,45017,varios,undefined
25,Tetsu Inoue,vendor,World Receiver,no description,1996,45050,varios,undefined
25,Tetsu Inoue,vendor,Instant Replay,no description,1997,96804,CD,CD
25,Tetsu Inoue,vendor,Psycho-Acoustic,no description,1998,129355,CD,CD
25,Tetsu Inoue,vendor,Waterloo Terminal,no description,1998,45053,varios,undefined
25,Tetsu Inoue,artist,Second Nature,electronic,1999,146316,varios,undefined
25,Tetsu Inoue,vendor,Audio,no description,2000,52743,CD,CD
25,Tetsu Inoue,vendor,Active / Freeze,no description,2000,68347,CD,CD
25,Tetsu Inoue,vendor,Fragment Dots,no description,2000,104944,CD,CD
25,Tetsu Inoue,vendor,Ambiant Otaku,no description,2000,45022,varios,undefined
25,Tetsu Inoue,vendor,pict.soul,no description,2001,208470,CD,CD
25,Tetsu Inoue,vendor,Object And Organic Code,no description,2001,576177,CD,CD
25,Tetsu Inoue,vendor,Field Tracker,no description,2001,211665,varios,undefined
25,Tetsu Inoue,vendor,Humming Bird Feeder Ver 0.2,no description,2002,408282,CD,CD
25,Tetsu Inoue,vendor,Shades Of Orion 2,no description,2002,90705,varios,undefined
25,Tetsu Inoue,vendor,Organic Cloud,no description,2003,45057,varios,undefined
25,Tetsu Inoue,vendor,Shades Of Orion 3,no description,2003,90706,varios,undefined
25,Tetsu Inoue,vendor,Installation Sound,no description,2004,570744,CD,CD
25,Tetsu Inoue,vendor,Yolo,no description,2005,2298130,varios,undefined
25,Tetsu Inoue,vendor,Inland,no description,2007,476962,varios,undefined
25,Tetsu Inoue,vendor,Time²,no description,2009,146285,varios,undefined
25,Tetsu Inoue,artist,Datacide II,electronic,2010,269525,varios,undefined
25,Tetsu Inoue,vendor,62 Eulengasse,no description,2010,245865,varios,undefined
25,Tetsu Inoue,vendor,Electro Harmonix,no description,2012,489344,varios,undefined
25,Tetsu Inoue,vendor,Vega Libre,no description,2007,27279,varios,undefined
25,Tetsu Inoue,vendor,Healing Emplinx,no description,2014,5879638,"File, MP3, Mixed, 320",
25,Tetsu Inoue,vendor,The Frequency Sex EP,no description,1991,109508,"12"", EP",Vinyl
25,Tetsu Inoue,vendor,Best Of Techno - Volume One,no description,1991,56173,varios,undefined
25,Tetsu Inoue,vendor,Best Of Techno - Volume Two,no description,1992,137117,varios,undefined
25,Tetsu Inoue,vendor,Gunafa 2000,no description,1992,86754,varios,undefined
25,Tetsu Inoue,vendor,Trance Odyssey,no description,1993,697387,CD,CD
25,Tetsu Inoue,vendor,Trance Odyssey,no description,1993,1679333,varios,undefined
25,Tetsu Inoue,vendor,Peace Of Mind,no description,1993,132455,varios,undefined
25,Tetsu Inoue,vendor,Instant Enlightenment (Deep Trance Ambient Experience),no description,1993,132457,varios,undefined
25,Tetsu Inoue,vendor,Instant Enlightenment,no description,1994,139204,"12""",Vinyl
25,Tetsu Inoue,vendor,Ambient Systems II,no description,1996,35671,CD,CD
25,Tetsu Inoue,artist,Real Intelligence II,"trance, ambient, jazz, electronic, techno",1996,49672,CD,CD
25,Tetsu Inoue,vendor,Tokyo - Frankfurt - New York,no description,1996,135295,varios,undefined
25,Tetsu Inoue,vendor,Ambient Systems 3,no description,1997,172480,CD,CD
25,Tetsu Inoue,artist,Replicant Rumba Rockers (A Rather Interesting Mix),"trance, ambient, jazz, electronic, techno",2002,135316,varios,undefined
25,Tetsu Inoue,vendor,Zenith,no description,2010,249916,varios,undefined
25,Tetsu Inoue,vendor,Chill Vol. 1,no description,2010,725780,CD,CD
25,Tetsu Inoue,vendor,“Time Slip”,no description,1992,27876312,CD,CD
25,Tetsu Inoue,artist,Datacide II,electronic,1994,269525,varios,undefined
25,Tetsu Inoue,vendor,At Last!,no description,1982,6577127,"12"", EP",Vinyl
25,Tetsu Inoue,vendor,The View From Here: The San Francisco Compilation,no description,1987,1371043,varios,undefined
25,Tetsu Inoue,vendor,The Frequency Sex EP,no description,1991,109508,"12"", EP",Vinyl
26,Alexi Delano,artist,Not For Release Traxx 1,"house, electronic, techno",1995,137274,"12""",Vinyl
26,Alexi Delano,artist,Keep On Coming,"house, electronic, techno",1995,237229,"12""",Vinyl
26,Alexi Delano,artist,Colour Clash,"house, electronic, techno",1995,310033,varios,undefined
26,Alexi Delano,artist,Madness Continuum,"house, electronic, techno",1996,20206,"12""",Vinyl
26,Alexi Delano,artist,10 Inch Madness,"house, electronic, techno",1996,907669,varios,undefined
26,Alexi Delano,artist,Soñando,"house, electronic, techno",1997,1482651,varios,undefined
26,Alexi Delano,artist,Everybody Dance,"house, electronic, techno",1998,353392,varios,undefined
26,Alexi Delano,artist,Gentlemen Of Leisure,"house, electronic, techno",1998,699294,varios,undefined
26,Alexi Delano,artist,Nueva York,"house, electronic, techno",1999,325652,varios,undefined
26,Alexi Delano,artist,Falling EP,"house, electronic, techno",1999,394594,varios,undefined
26,Alexi Delano,artist,Duets 1,"house, electronic, techno",2001,19371,"12""",Vinyl
26,Alexi Delano,artist,You And Me,"house, electronic, techno",2002,83973,"12"", Ltd, Promo",
26,Alexi Delano,artist,Round And Round,"house, electronic, techno",2002,712386,varios,undefined
26,Alexi Delano,artist,Against The Wall,"house, electronic, techno",2003,356906,varios,undefined
26,Alexi Delano,artist,Right Before You,"house, electronic, techno",2003,90679,varios,undefined
26,Alexi Delano,artist,East Side Scientific EP,"house, electronic, techno",2003,2867,varios,undefined
26,Alexi Delano,artist,MAD ADNY Part 2: I'm Gonna Get You,"house, electronic, techno",2004,1013854,varios,undefined
26,Alexi Delano,artist,MAD ADNY Part 1: If You Dig It (+ Remixes),"house, electronic, techno",2004,1837976,varios,undefined
26,Alexi Delano,artist,The Acid Sessions,"house, electronic, techno",2005,442058,"12""",Vinyl
26,Alexi Delano,artist,Second Stage / Lexeye,"house, electronic, techno",2005,811654,"12"", Ltd",Vinyl
26,Alexi Delano,artist,The Return Of The Lazyman,"house, electronic, techno",2005,1653953,"12"", MP, W/Lbl",Vinyl
26,Alexi Delano,artist,The Acid Sessions 2,"house, electronic, techno",2005,290345,varios,undefined
26,Alexi Delano,artist,The Acid Sessions 3,"house, electronic, techno",2005,280126,varios,undefined
26,Alexi Delano,artist,Niiro / Koushoku,"house, electronic, techno",2005,188662,varios,undefined
26,Alexi Delano,artist,Interactions,"house, electronic, techno",2005,376740,varios,undefined
26,Alexi Delano,artist,The Archives EP,"house, electronic, techno",2005,733613,varios,undefined
26,Alexi Delano,artist,Stories Of An Alien Brother,"house, electronic, techno",2006,732524,CD,CD
26,Alexi Delano,artist,Taste It (Unreleased WMC 2006 Remixes),"house, electronic, techno",2006,1209407,CD,CD
26,Alexi Delano,artist,DJ Mix,"house, electronic, techno",2006,1649805,CD,CD
26,Alexi Delano,artist,Taste NYC EP,"house, electronic, techno",2006,70429,varios,undefined
26,Alexi Delano,artist,Nowhere,"house, electronic, techno",2006,2878,varios,undefined
26,Alexi Delano,artist,What's Your Number?,"house, electronic, techno",2006,916832,varios,undefined
26,Alexi Delano,artist,Space For Bass,"house, electronic, techno",2006,233885,varios,undefined
26,Alexi Delano,artist,Too Far Gone,"house, electronic, techno",2006,733614,varios,undefined
26,Alexi Delano,artist,Brooklyn Social E.P.,"house, electronic, techno",2007,1131621,"12"", EP",Vinyl
26,Alexi Delano,artist,One Each E.P,"house, electronic, techno",2007,1157907,"12"", EP, Ltd",Vinyl
26,Alexi Delano,artist,What Is Control,"house, electronic, techno",2007,469654,varios,undefined
26,Alexi Delano,artist,Lost4Words,"house, electronic, techno",2007,917336,varios,undefined
26,Alexi Delano,artist,The Acid Sessions Vol. 4,"house, electronic, techno",2007,923024,varios,undefined
26,Alexi Delano,artist,Chris Fortier - Remix EP 1,"house, electronic, techno",2007,133532,varios,undefined
26,Alexi Delano,artist,Shutter-Clicker E.P,"house, electronic, techno",2008,2495715,"12"", EP",Vinyl
26,Alexi Delano,artist,Acid Burning,"house, electronic, techno",2008,8521288,"File, AIFF, Single",
26,Alexi Delano,artist,Path Of The Least Resistance EP,"house, electronic, techno",2008,1945101,varios,undefined
26,Alexi Delano,artist,Machine Run E.P.,"house, electronic, techno",2008,118838,varios,undefined
26,Alexi Delano,artist,Sour Impressions EP,"house, electronic, techno",2008,11048,varios,undefined
26,Alexi Delano,artist,Curly Wurly,"house, electronic, techno",2009,2408449,"4xFile, MP3",
26,Alexi Delano,artist,Shutter Clicker,"house, electronic, techno",2009,16283764,"2xFile, MP3, 320",
26,Alexi Delano,artist,Adjust The Frequency,"house, electronic, techno",2009,262582,varios,undefined
26,Alexi Delano,artist,Slipping Through The Cracks EP,"house, electronic, techno",2009,239593,varios,undefined
26,Alexi Delano,artist,"Wait, What","house, electronic, techno",2010,2425824,"4xFile, MP3, 320",
27,Cari Lekebusch,artist,Output 1,"house, soul, electronic, pop, techno",1993,63533,varios,undefined
27,Cari Lekebusch,artist,Output 2,"house, soul, electronic, pop, techno",1994,904799,varios,undefined
27,Cari Lekebusch,artist,Live And Direct,"house, soul, electronic, pop, techno",1995,83331,"2x12""",Vinyl
27,Cari Lekebusch,artist,For Those Who Know,"house, soul, electronic, pop, techno",1995,63535,varios,undefined
27,Cari Lekebusch,artist,Drum And Noise Style,"house, soul, electronic, pop, techno",1995,104049,varios,undefined
27,Cari Lekebusch,artist,And From The Groove Came A Groove Of All Grooves...,"house, soul, electronic, pop, techno",1996,162814,"12""",Vinyl
27,Cari Lekebusch,artist,Low Profiles,"house, soul, electronic, pop, techno",1996,817293,varios,undefined
27,Cari Lekebusch,artist,Intensity,"house, soul, electronic, pop, techno",1996,832724,varios,undefined
27,Cari Lekebusch,artist,In Stockholm We Dwell,"house, soul, electronic, pop, techno",1996,711956,varios,undefined
27,Cari Lekebusch,artist,Nar Dimman Sanker Sig,"house, soul, electronic, pop, techno",1996,1436968,varios,undefined
27,Cari Lekebusch,artist,Tracks & Fragments,"house, soul, electronic, pop, techno",1996,1276205,varios,undefined
27,Cari Lekebusch,artist,Vänsterprassel Me´,"house, soul, electronic, pop, techno",1997,516674,varios,undefined
27,Cari Lekebusch,artist,Reverted / Återkommen,"house, soul, electronic, pop, techno",1997,104056,varios,undefined
27,Cari Lekebusch,artist,Vet Dom Som För Att (Know They For Because),"house, soul, electronic, pop, techno",1997,104058,varios,undefined
27,Cari Lekebusch,artist,Ej Till Försäljning,"house, soul, electronic, pop, techno",1997,832716,varios,undefined
27,Cari Lekebusch,artist,Råhångel Me´,"house, soul, electronic, pop, techno",1997,796380,varios,undefined
27,Cari Lekebusch,artist,C-Theories,"house, soul, electronic, pop, techno",1997,255960,varios,undefined
27,Cari Lekebusch,artist,Extended Playtime,"house, soul, electronic, pop, techno",1998,37782,"12""",Vinyl
27,Cari Lekebusch,artist,Untitled,"house, soul, electronic, pop, techno",1998,3316049,"12"", W/Lbl",Vinyl
27,Cari Lekebusch,artist,Precious Moments,"house, soul, electronic, pop, techno",1998,1078807,varios,undefined
27,Cari Lekebusch,artist,Acknowledgements,"house, soul, electronic, pop, techno",1998,3317347,varios,undefined
27,Cari Lekebusch,artist,Split EP Remixes,"house, soul, electronic, pop, techno",1998,935587,varios,undefined
27,Cari Lekebusch,artist,Moving Style,"house, soul, electronic, pop, techno",1998,326390,varios,undefined
27,Cari Lekebusch,artist,Split EP,"house, soul, electronic, pop, techno",1998,72471,varios,undefined
27,Cari Lekebusch,artist,Basgunga,"house, soul, electronic, pop, techno",1998,415556,varios,undefined
27,Cari Lekebusch,artist,Food For Thoughts,"house, soul, electronic, pop, techno",1998,1332148,varios,undefined
27,Cari Lekebusch,artist,Det Jag Vet,"house, soul, electronic, pop, techno",1999,68667,CD,CD
27,Cari Lekebusch,artist,Universalsessions - Instrumentalicks,"house, soul, electronic, pop, techno",1999,104053,varios,undefined
27,Cari Lekebusch,artist,Universal Sessions,"house, soul, electronic, pop, techno",1999,2861245,varios,undefined
27,Cari Lekebusch,artist,Parallel Content,"house, soul, electronic, pop, techno",1999,1623327,varios,undefined
27,Cari Lekebusch,artist,Galactick Intafase,"house, soul, electronic, pop, techno",1999,2860936,varios,undefined
27,Cari Lekebusch,artist,Free From Form,"house, soul, electronic, pop, techno",1999,2279839,varios,undefined
27,Cari Lekebusch,artist,Descent,"house, soul, electronic, pop, techno",1999,263128,varios,undefined
27,Cari Lekebusch,artist,The Circle EP,"house, soul, electronic, pop, techno",2000,63536,varios,undefined
27,Cari Lekebusch,artist,Motvik,"house, soul, electronic, pop, techno",2000,3136146,varios,undefined
27,Cari Lekebusch,artist,Well Of Infinity,"house, soul, electronic, pop, techno",2000,16044,varios,undefined
27,Cari Lekebusch,artist,Reanimations,"house, soul, electronic, pop, techno",2000,312058,varios,undefined
27,Cari Lekebusch,artist,Chaos & Order,"house, soul, electronic, pop, techno",2000,104330,varios,undefined
27,Cari Lekebusch,artist,The Progamator,"house, soul, electronic, pop, techno",2000,1148318,varios,undefined
27,Cari Lekebusch,artist,Roadworx,"house, soul, electronic, pop, techno",2001,225874,varios,undefined
27,Cari Lekebusch,artist,Exotixc EP,"house, soul, electronic, pop, techno",2001,16053,varios,undefined
27,Cari Lekebusch,artist,Reverted / Återkommen-Part II,"house, soul, electronic, pop, techno",2002,31410,"12""",Vinyl
27,Cari Lekebusch,artist,Reverted Collection 2002,"house, soul, electronic, pop, techno",2002,188764,CD,CD
27,Cari Lekebusch,artist,4WD,"house, soul, electronic, pop, techno",2002,63537,varios,undefined
27,Cari Lekebusch,artist,Body Mechanics EP,"house, soul, electronic, pop, techno",2002,63538,varios,undefined
27,Cari Lekebusch,artist,Son Of Two EP,"house, soul, electronic, pop, techno",2002,516676,varios,undefined
27,Cari Lekebusch,artist,Enter The Dragon EP,"house, soul, electronic, pop, techno",2002,16078,varios,undefined
27,Cari Lekebusch,artist,Woman EP,"house, soul, electronic, pop, techno",2002,16103,varios,undefined
28,Moonchildren,vendor,Moonchildren EP,no description,2000,267770,varios,undefined
28,Moonchildren,vendor,Beyond Love,no description,2000,623486,varios,undefined
28,Moonchildren,vendor,Rapid Eye Movement,no description,2001,16921,"12"", MiniAlbum",Vinyl
28,Moonchildren,vendor,Go Away,no description,2012,3365188,"12"", W/Lbl",Vinyl
28,Moonchildren,vendor,Sweetness You Bring,no description,2016,1062744,varios,undefined
28,Moonchildren,vendor,Brink Of Insanity,no description,2018,1494640,varios,undefined
28,Moonchildren,vendor,Sweetness You Bring,no description,2000,1062744,varios,undefined
28,Moonchildren,vendor,Tried To Be Good,no description,2001,9173,"12"", MiniAlbum",Vinyl
28,Moonchildren,vendor,Stockholm Mix Sessions 2,no description,2000,1594284,varios,undefined
28,Moonchildren,vendor,Chill House 7,no description,2001,3595556,varios,undefined
28,Moonchildren,vendor,Deepburnt,no description,2001,155290,varios,undefined
28,Moonchildren,vendor,Adorable Pitch Adjust Lounge Comp. 01,no description,2002,690469,CD,CD
28,Moonchildren,vendor,Deep House Vol. 4 - Harley & Muscle In The Mix,no description,2003,796015,CD,CD
28,Moonchildren,vendor,Deep Space,no description,2003,22902977,"Cass, Mixed",Cassette
